"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.setting","Input.behavior","Answer.commentbox","Answer.expected1_category1","Answer.expected1_category10","Answer.expected1_category2","Answer.expected1_category3","Answer.expected1_category4","Answer.expected1_category5","Answer.expected1_category6","Answer.expected1_category7","Answer.expected1_category8","Answer.expected1_category9","Answer.expected1_relation1","Answer.expected1_relation10","Answer.expected1_relation2","Answer.expected1_relation3","Answer.expected1_relation4","Answer.expected1_relation5","Answer.expected1_relation6","Answer.expected1_relation7","Answer.expected1_relation8","Answer.expected1_relation9","Answer.expected1_type1","Answer.expected1_type10","Answer.expected1_type2","Answer.expected1_type3","Answer.expected1_type4","Answer.expected1_type5","Answer.expected1_type6","Answer.expected1_type7","Answer.expected1_type8","Answer.expected1_type9","Answer.expected1_value1","Answer.expected1_value10","Answer.expected1_value2","Answer.expected1_value3","Answer.expected1_value4","Answer.expected1_value5","Answer.expected1_value6","Answer.expected1_value7","Answer.expected1_value8","Answer.expected1_value9","Answer.expected2_category1","Answer.expected2_category2","Answer.expected2_category3","Answer.expected2_category4","Answer.expected2_category5","Answer.expected2_category6","Answer.expected2_category7","Answer.expected2_category8","Answer.expected2_relation1","Answer.expected2_relation2","Answer.expected2_relation3","Answer.expected2_relation4","Answer.expected2_relation5","Answer.expected2_relation6","Answer.expected2_relation7","Answer.expected2_relation8","Answer.expected2_type1","Answer.expected2_type2","Answer.expected2_type3","Answer.expected2_type4","Answer.expected2_type5","Answer.expected2_type6","Answer.expected2_type7","Answer.expected2_type8","Answer.expected2_value1","Answer.expected2_value2","Answer.expected2_value3","Answer.expected2_value4","Answer.expected2_value5","Answer.expected2_value6","Answer.expected2_value7","Answer.expected2_value8","Answer.expected3_category1","Answer.expected3_category2","Answer.expected3_category3","Answer.expected3_relation1","Answer.expected3_relation2","Answer.expected3_relation3","Answer.expected3_type1","Answer.expected3_type2","Answer.expected3_type3","Answer.expected3_value1","Answer.expected3_value2","Answer.expected3_value3","Answer.expected4_category1","Answer.expected4_category2","Answer.expected4_category3","Answer.expected4_relation1","Answer.expected4_relation2","Answer.expected4_relation3","Answer.expected4_type1","Answer.expected4_type2","Answer.expected4_type3","Answer.expected4_value1","Answer.expected4_value2","Answer.expected4_value3","Answer.expected_always.on","Answer.expected_never.on","Answer.normal1_category1","Answer.normal1_category10","Answer.normal1_category2","Answer.normal1_category3","Answer.normal1_category4","Answer.normal1_category5","Answer.normal1_category6","Answer.normal1_category7","Answer.normal1_category8","Answer.normal1_category9","Answer.normal1_relation1","Answer.normal1_relation10","Answer.normal1_relation2","Answer.normal1_relation3","Answer.normal1_relation4","Answer.normal1_relation5","Answer.normal1_relation6","Answer.normal1_relation7","Answer.normal1_relation8","Answer.normal1_relation9","Answer.normal1_type1","Answer.normal1_type10","Answer.normal1_type2","Answer.normal1_type3","Answer.normal1_type4","Answer.normal1_type5","Answer.normal1_type6","Answer.normal1_type7","Answer.normal1_type8","Answer.normal1_type9","Answer.normal1_value1","Answer.normal1_value10","Answer.normal1_value2","Answer.normal1_value3","Answer.normal1_value4","Answer.normal1_value5","Answer.normal1_value6","Answer.normal1_value7","Answer.normal1_value8","Answer.normal1_value9","Answer.normal2_category1","Answer.normal2_category2","Answer.normal2_category3","Answer.normal2_category4","Answer.normal2_category5","Answer.normal2_category6","Answer.normal2_relation1","Answer.normal2_relation2","Answer.normal2_relation3","Answer.normal2_relation4","Answer.normal2_relation5","Answer.normal2_relation6","Answer.normal2_type1","Answer.normal2_type2","Answer.normal2_type3","Answer.normal2_type4","Answer.normal2_type5","Answer.normal2_type6","Answer.normal2_value1","Answer.normal2_value2","Answer.normal2_value3","Answer.normal2_value4","Answer.normal2_value5","Answer.normal2_value6","Answer.normal3_category1","Answer.normal3_relation1","Answer.normal3_type1","Answer.normal3_value1","Answer.normal4_category1","Answer.normal4_relation1","Answer.normal4_type1","Answer.normal4_value1","Answer.normal5_category1","Answer.normal5_relation1","Answer.normal5_type1","Answer.normal5_value1","Answer.normal_always.on","Answer.normal_never.on","Answer.taboo1_category1","Answer.taboo1_category10","Answer.taboo1_category2","Answer.taboo1_category3","Answer.taboo1_category4","Answer.taboo1_category5","Answer.taboo1_category6","Answer.taboo1_category7","Answer.taboo1_category8","Answer.taboo1_category9","Answer.taboo1_relation1","Answer.taboo1_relation10","Answer.taboo1_relation2","Answer.taboo1_relation3","Answer.taboo1_relation4","Answer.taboo1_relation5","Answer.taboo1_relation6","Answer.taboo1_relation7","Answer.taboo1_relation8","Answer.taboo1_relation9","Answer.taboo1_type1","Answer.taboo1_type10","Answer.taboo1_type2","Answer.taboo1_type3","Answer.taboo1_type4","Answer.taboo1_type5","Answer.taboo1_type6","Answer.taboo1_type7","Answer.taboo1_type8","Answer.taboo1_type9","Answer.taboo1_value1","Answer.taboo1_value10","Answer.taboo1_value2","Answer.taboo1_value3","Answer.taboo1_value4","Answer.taboo1_value5","Answer.taboo1_value6","Answer.taboo1_value7","Answer.taboo1_value8","Answer.taboo1_value9","Answer.taboo_always.on","Answer.taboo_never.on","Approve","Reject"
"34ZTTGSNJYNV2JM21GLOYRZ55BPQH2","3PS3UFWQYM21Q709INJT9XXZEMHYRT","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Sun Jun 19 21:48:12 PDT 2022","2","BatchId:4764350;OriginalHitTemplateId:928390828;","21600","604800","Sat Jul 09 21:48:12 PDT 2022","","","3E47SOBEYSVURXLWSI7G2I7W0EBCIL","A4D99Y82KOLC8","Rejected","Mon Jun 20 01:52:16 PDT 2022","Mon Jun 20 06:49:19 PDT 2022","Mon Jun 27 06:49:19 PDT 2022","","Thu Jun 23 16:04:42 PDT 2022","Passengers are not expected (required) to ask for a refund in a normal situation. Your constraints don't seem to be sufficient here.

It is not typically ""okay"" to ask an air marshal for a refund since the air marshal doesn't handle tickets.

Your unexpected table contradicts the expected table since here you indicate that ANY time a person is some role other than navigator, pilot or copilot, it is taboo to ask for a refund. However, a passenger is none of these roles and you marked that as expected","17823","85% (29/34)","67% (10/15)","67% (10/15)","airplane","ask for a refund or compensation","","the PERSON PERFORMING BEHAVIOR's role","","","","","","","","","","is","","","","","","","","","","airplane cabin role","","","","","","","","","","passenger","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","some OTHER PERSON's role","","","","","","","","","","is","","","","","","","","","","airplane cabin role","","","","","","","","","","air marshal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's role","","the PERSON PERFORMING BEHAVIOR's role","the PERSON PERFORMING BEHAVIOR's role","the PERSON PERFORMING BEHAVIOR's role","","","","","","is NOT","","is NOT","is NOT","is NOT","","","","","","airplane cabin role","","airplane cabin role","airplane cabin role","airplane cabin role","","","","","","co-pilot","","pilot","pilot","navigator","","","","","","false","false"
"39WSF6KUV3KGXXIKW2LEOJ7SYUFOEC","3PS3UFWQYM21Q709INJT9XXZEMHYRT","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Sun Jun 19 21:48:12 PDT 2022","2","BatchId:4764350;OriginalHitTemplateId:928390828;","21600","604800","Sat Jul 09 21:48:12 PDT 2022","","","3O6CYIULEF08EMM13QWVXF2AMPFUWJ","A4D99Y82KOLC8","Rejected","Mon Jun 20 01:50:14 PDT 2022","Mon Jun 20 01:59:45 PDT 2022","Mon Jun 27 01:59:45 PDT 2022","","Thu Jun 23 16:11:50 PDT 2022","It seems that something is off. Your annotation for the unexpected table seems the exact opposite of what we'd expect.

You say making a sandwich is taboo for someone who is NOT a dishwasher. Shouldn't this be someone who IS a dishwasher?

Please also use multiple tables to reflect OR relationships between constraints (this is off on the ""okay"" table).

Please email with any questions. Thanks! We won't slam you with rejections, but we are just using this one to alert you to these things to improve on","571","85% (29/34)","67% (10/15)","67% (10/15)","apartment","make a sandwich with wheat bread","","the PERSON PERFORMING BEHAVIOR's role","","","","","","","","","","is","","","","","","","","","","fastfood restaurant role","","","","","","","","","","food preparation worker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","some OTHER PERSON's role","","some OTHER PERSON's role","some OTHER PERSON's role","","","","","","","is","","is","is","","","","","","","fastfood restaurant role","","fastfood restaurant role","fastfood restaurant role","","","","","","","cashier","","cook","manager","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","some OTHER PERSON's role","","some OTHER PERSON's attribute","","","","","","","","is NOT","","","","","","","","","","fastfood restaurant role","","","","","","","","","","dishwasher","","","","","","","","","","false","false"
"36FFXPMSTANSH79MM3TK9M45QA7OHS","3PS3UFWQYM21Q709INJT9XXZEMHYRT","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Sun Jun 19 21:48:13 PDT 2022","2","BatchId:4764350;OriginalHitTemplateId:928390828;","21600","604800","Sat Jul 09 21:48:13 PDT 2022","","","32XVDSJFP1W3PYJLG4G2IY5R5DT2MR","A4D99Y82KOLC8","Rejected","Wed Jun 22 13:45:00 PDT 2022","Wed Jun 22 17:02:04 PDT 2022","Wed Jun 29 17:02:04 PDT 2022","","Thu Jun 23 16:16:17 PDT 2022","Among other alerts previously pointed out, this one also reflects a misunderstanding of the OTHER PERSON. 

The PERSON PERFORMING BEHAVIOR is main person you are adding Constraints for, but you can also add Constraints for some OTHER PERSON. For example, if the BEHAVIOR is ""serving drinks"" and the SETTING is ""airplane,"" the PERSON PERFORMING BEHAVIOR is often the flight attendant, and the OTHER PERSON is the passenger who is receiving the drink.

Please email with any questions. Thanks!","11824","85% (29/34)","67% (10/15)","67% (10/15)","amusement park","walk around aimlessly","","some OTHER PERSON's role","","","","","","","","","","is","","","","","","","","","","amusement park role","","","","","","","","","","security","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","some OTHER PERSON's attribute","","","","","","","","","","is","","","","","","","","","","employment","","","","","","","","","","employed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","some OTHER PERSON's attribute","","","","","","","","","","is NOT","","","","","","","","","","disability","","","","","","","","","","a musculoskeletal disorder","","","","","","","","","","false","false"
"3MIVREZQVIXM49NA71OLBJFXXSTQK6","3PS3UFWQYM21Q709INJT9XXZEMHYRT","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Sun Jun 19 21:48:13 PDT 2022","2","BatchId:4764350;OriginalHitTemplateId:928390828;","21600","604800","Sat Jul 09 21:48:13 PDT 2022","","","3137ONMDKI4VS4ZFYLD87UUJ6D1EGT","A4D99Y82KOLC8","Rejected","Mon Jun 20 03:14:10 PDT 2022","Mon Jun 20 08:05:13 PDT 2022","Mon Jun 27 08:05:13 PDT 2022","","Thu Jun 23 16:18:20 PDT 2022","You marked it is NEVER unexpected to throw a temper tantrum in an alcoholics ward. This is simply not true. If a doctor threw a temper tantrum in an alcoholics' ward, it would be highly unusual and concerning.

Furthermore, it is not true that patients are EXPECTED (obligated) to throw a temper tantrum, although some might in certain settings (we'd need the constraints for it here)","17463","85% (29/34)","67% (10/15)","67% (10/15)","alcoholics ward","throw a temper tantrum","","the PERSON PERFORMING BEHAVIOR's role","","","","","","","","","","is","","","","","","","","","","hospital role","","","","","","","","","","patient","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","true"
"3AFT28WXLG1SD2K6SLB59Y5KQNMOIL","3PS3UFWQYM21Q709INJT9XXZEMHYRT","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Sun Jun 19 21:48:13 PDT 2022","2","BatchId:4764350;OriginalHitTemplateId:928390828;","21600","604800","Sat Jul 09 21:48:13 PDT 2022","","","3H0W84IWBM1MHU8TEW7K6Y8Q8ODRE7","A4D99Y82KOLC8","Rejected","Mon Jun 20 09:11:48 PDT 2022","Mon Jun 20 10:06:11 PDT 2022","Mon Jun 27 10:06:11 PDT 2022","","Thu Jun 23 16:20:08 PDT 2022","We're really sorry about all these! This one seems to be made in bad faith. You marked gender is NOT groundskeeper. Groundskeeper is clearly not a gender. It isn't clear what the problem might be, but it seems something is off.","3263","85% (29/34)","67% (10/15)","67% (10/15)","apartment","wear a dress","","the PERSON PERFORMING BEHAVIOR's role","","","","","","","","","","is","","","","","","","","","","apartment role","","","","","","","","","","renter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's role","","the PERSON PERFORMING BEHAVIOR's role","","","","","","","","is","","is","","","","","","","","apartment role","","apartment role","","","","","","","","leasing agent","","landlord","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","some OTHER PERSON's attribute","","some OTHER PERSON's attribute","","","","","","","","is NOT","","is NOT","","","","","","","","gender","","gender","","","","","","","","groundskeeper","","man","","","","","","","","false","false"
"3WA2XVDZENGQ8RCGW6ZK7JL1DUL6E5","3PS3UFWQYM21Q709INJT9XXZEMHYRT","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Sun Jun 19 21:48:15 PDT 2022","2","BatchId:4764350;OriginalHitTemplateId:928390828;","21600","604800","Sat Jul 09 21:48:15 PDT 2022","","","35LDD5557C3Y6ENB5AM6IURLM2YKMS","A3RWNP6EVBPNY7","Rejected","Mon Jun 20 16:26:53 PDT 2022","Mon Jun 20 16:36:37 PDT 2022","Mon Jun 27 16:36:37 PDT 2022","","Thu Jun 23 16:04:43 PDT 2022","Passengers are not expected (required) to ask for a refund in a normal situation. Your constraints don't seem to be sufficient here.

It is not typically ""okay"" to ask an air marshal for a refund since the air marshal doesn't handle tickets.

Your unexpected table contradicts the expected table since here you indicate that ANY time a person is some role other than navigator, pilot or copilot, it is taboo to ask for a refund. However, a passenger is none of these roles and you marked that as expected","584","0% (0/2)","0% (0/2)","0% (0/2)","airplane","watch pornography","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","true","the environment","","the PERSON PERFORMING BEHAVIOR's attribute","","","","","","","","is","","is","","","","","","","","airplane","","state","","","","","","","","privately owned by individual","","alone","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the environment","","the environment","the PERSON PERFORMING BEHAVIOR's role","the PERSON PERFORMING BEHAVIOR's role","the PERSON PERFORMING BEHAVIOR's role","the PERSON PERFORMING BEHAVIOR's role","","","","is","","is","is","is","is","is","","","","airplane","","airplane","airplane cabin role","airplane cabin role","airplane cabin role","airplane cabin role","","","","public","","occupied by many people","flight attendant","co-pilot","pilot","passenger","","","","false","false"
"3R5LWXWHR171BKS33OYY7ZJXNEZGXQ","3PS3UFWQYM21Q709INJT9XXZEMHYRT","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Sun Jun 19 21:48:16 PDT 2022","2","BatchId:4764350;OriginalHitTemplateId:928390828;","21600","604800","Sat Jul 09 21:48:16 PDT 2022","","","30BUDKLTXFUXC7AVHPUH3X3UGJIE50","A3PUUVUDORJS8W","Rejected","Wed Jun 22 10:40:47 PDT 2022","Wed Jun 22 10:50:23 PDT 2022","Wed Jun 29 10:50:23 PDT 2022","","Thu Jun 23 16:04:43 PDT 2022","Passengers are not expected (required) to ask for a refund in a normal situation. Your constraints don't seem to be sufficient here.

It is not typically ""okay"" to ask an air marshal for a refund since the air marshal doesn't handle tickets.

Your unexpected table contradicts the expected table since here you indicate that ANY time a person is some role other than navigator, pilot or copilot, it is taboo to ask for a refund. However, a passenger is none of these roles and you marked that as expected","576","94% (15/16)","94% (15/16)","94% (15/16)","altar","put something alive on it","","the PERSON PERFORMING BEHAVIOR is also doing","","the PERSON PERFORMING BEHAVIOR is also doing","","","","","","","","is","","is","","","","","","","","altar behavior","","altar behavior","","","","","","","","sacrifice an animal","","perform a black magic ritual","","","","","","","","the PERSON PERFORMING BEHAVIOR is also doing","the PERSON PERFORMING BEHAVIOR is also doing","","","","","","","is","is","","","","","","","altar behavior","altar behavior","","","","","","","sacrifice a human","perform a black magic ritual","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's role","","the PERSON PERFORMING BEHAVIOR is also doing","the PERSON PERFORMING BEHAVIOR's attribute","the PERSON PERFORMING BEHAVIOR's attribute","","","","","","is","","is","is","is","","","","","","altar role","","altar behavior","state of health","religion","","","","","","leader","","baptise a baby","feeling unwell","Christianity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's attribute","","","","","","","","","","is","","","","","","","","","","age bracket","","","","","","","","","","preschooler","","","","","","","","","","false","false"
"39N6W9XWREMQBPID8KK0QDQ6PKTGYW","3PS3UFWQYM21Q709INJT9XXZEMHYRT","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Sun Jun 19 21:48:16 PDT 2022","2","BatchId:4764350;OriginalHitTemplateId:928390828;","21600","604800","Sat Jul 09 21:48:16 PDT 2022","","","37UQDCYH6ZUT1MA008YO1L5C7BF7VV","A3RWNP6EVBPNY7","Rejected","Mon Jun 20 16:36:38 PDT 2022","Mon Jun 20 16:41:17 PDT 2022","Mon Jun 27 16:41:17 PDT 2022","","Thu Jun 23 16:04:42 PDT 2022","Passengers are not expected (required) to ask for a refund in a normal situation. Your constraints don't seem to be sufficient here.

It is not typically ""okay"" to ask an air marshal for a refund since the air marshal doesn't handle tickets.

Your unexpected table contradicts the expected table since here you indicate that ANY time a person is some role other than navigator, pilot or copilot, it is taboo to ask for a refund. However, a passenger is none of these roles and you marked that as expected","279","0% (0/2)","0% (0/2)","0% (0/2)","airplane cabin","force people to sit in their seats","","the environment","","the PERSON PERFORMING BEHAVIOR's role","the PERSON PERFORMING BEHAVIOR's role","the PERSON PERFORMING BEHAVIOR's role","some OTHER PERSON's role","the PERSON PERFORMING BEHAVIOR's attribute","","","","is","","is","is","is","is","is","","","","noise","","airplane cabin role","airplane cabin role","airplane cabin role","airplane cabin role","employment","","","","loud","","flight attendant","pilot","co-pilot","passenger","employed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the environment","","the PERSON PERFORMING BEHAVIOR's role","","","","","","","","is","","is","","","","","","","","noise","","airplane cabin role","","","","","","","","moderate","","passenger","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the environment","","the PERSON PERFORMING BEHAVIOR's role","some OTHER PERSON's attribute","some OTHER PERSON's role","","","","","","is","","is","is","is","","","","","","time period","","airplane cabin role","race or ethnicity","airplane role","","","","","","the early modern period (1400-1800 CE)","","navigator","Black","air traffic controller","","","","","","false","false"
"3BA7SXOG1KP2L909BRGIQ4GBYE18R6","3PS3UFWQYM21Q709INJT9XXZEMHYRT","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Sun Jun 19 21:48:12 PDT 2022","1","BatchId:4764350;OriginalHitTemplateId:928390828;","21600","604800","Sat Jul 09 21:48:12 PDT 2022","","","33UKMF931BJ1MS3I8G1A5Z99ZNATTX","A2OVX9UW5WANQE","Approved","Mon Jun 20 15:38:06 PDT 2022","Mon Jun 20 15:39:51 PDT 2022","Mon Jun 27 15:39:51 PDT 2022","Tue Jun 21 16:56:32 PDT 2022","","","105","100% (950/950)","100% (9/9)","100% (9/9)","alcoholics ward","eat eggs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","true","the environment","","","","","","","","","","is","","","","","","","","","","time period","","","","","","","","","","morning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's attribute","","","","","","","","","","is","","","","","","","","","","diet","","","","","","","","","","vegan","","","","","","","","","","false","false"
"38Z7YZ2SB41VYEXM7Y39Y30K5O4QIV","3PS3UFWQYM21Q709INJT9XXZEMHYRT","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Sun Jun 19 21:48:12 PDT 2022","1","BatchId:4764350;OriginalHitTemplateId:928390828;","21600","604800","Sat Jul 09 21:48:12 PDT 2022","","","34S9DKFK75OZ81XSLQ2X4HVWP30YNC","A4D99Y82KOLC8","Approved","Mon Jun 20 07:43:11 PDT 2022","Mon Jun 20 08:06:36 PDT 2022","Mon Jun 27 08:06:36 PDT 2022","Tue Jun 21 17:02:15 PDT 2022","","","1405","85% (29/34)","67% (10/15)","67% (10/15)","altar","put a statue of jesus on it","","the PERSON PERFORMING BEHAVIOR's role","","","","","","","","","","is","","","","","","","","","","church role","","","","","","","","","","pastor","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's role","","the PERSON PERFORMING BEHAVIOR's role","","","","","","","","is","","is","","","","","","","","church role","","church role","","","","","","","","worship leader","","youth minister","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","some OTHER PERSON's attribute","","","","","","","","","","is NOT","","","","","","","","","","religion","","","","","","","","","","Atheism","","","","","","","","","","false","false"
"3FHTJGYT8OZW2BQCHXOHDMXULFQGP2","3PS3UFWQYM21Q709INJT9XXZEMHYRT","Explaining Conditional Social Norms (Pays Much More in Bonuses!) (CONTENT WARNING: Worker discretion is advised)","You can help us explain how behavioral norms vary with certain cultural and social contexts.","norms, ethics, commonsense, situational, contextual, nlp, nlg, ai, reasoning, psychology","$0.15","Sun Jun 19 21:48:12 PDT 2022","1","BatchId:4764350;OriginalHitTemplateId:928390828;","21600","604800","Sat Jul 09 21:48:12 PDT 2022","","","3QAPZX2QN6C6MKCERZT4K1YE2TG206","A1OPJ5I9BF44QH","Approved","Mon Jun 20 00:58:55 PDT 2022","Mon Jun 20 01:11:17 PDT 2022","Mon Jun 27 01:11:17 PDT 2022","Tue Jun 21 17:12:13 PDT 2022","","","742","100% (2/2)","100% (2/2)","100% (2/2)","airplane cabin","take medication","","the PERSON PERFORMING BEHAVIOR's attribute","","the PERSON PERFORMING BEHAVIOR's role","the PERSON PERFORMING BEHAVIOR's attribute","","","","","","","is","","is","is","","","","","","","age bracket","","airplane cabin role","disability","","","","","","","senior citizen","","passenger","chronic pain","","","","","","","the PERSON PERFORMING BEHAVIOR's attribute","","","","","","","","is","","","","","","","","disability","","","","","","","","Airsickness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's attribute","","the PERSON PERFORMING BEHAVIOR is also doing","","","","","","","","is NOT","","is NOT","","","","","","","","state","","airplane cabin behavior","","","","","","","","healthy","","serve food and drinks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","the PERSON PERFORMING BEHAVIOR's role","","the PERSON PERFORMING BEHAVIOR is also doing","","","","","","","","is","","is","","","","","","","","airplane role","","airplane cabin behavior","","","","","","","","flight attendant","","serve food and drinks","","","","","","","","false","false"
